ग्ल॑सुँ॒ 	*	अदने 	*	ग्लस्	*	 । भ्वा॰	*	०७१८ ॥	*	 आ॰ । 	*	 सेट्
ग्ल॑हँ॒ 	*	[ग्रहणे] च (अपादाने) 	*	ग्लह्	*	 । भ्वा॰	*	०७३८ ॥	*	 आ॰ । 	*	 सेट्
ग्लु॑चुँ॑ 	*	स्तेयकरणे 	*	ग्लुच्	*	 । भ्वा॰	*	०२२५ ॥	*	 प॰ । 	*	 सेट्
ग्लु॑ञ्चँ॑ 	*	[गतौ] 	*	ग्लुञ्च्	*	 । भ्वा॰	*	०२२८ ॥	*	 प॰ । 	*	 सेट्
ग्ले॑पृँ॒ 	*	च [कम्पने] 	*	ग्लेप्	*	 । भ्वा॰	*	०४२४ ॥	*	 आ॰ । 	*	 सेट्
ग्ले॑पृँ॒ 	*	दैन्ये 	*	ग्लेप्	*	 । भ्वा॰	*	०४२८ ॥	*	 आ॰ । 	*	 सेट्
ग्ले॑वृँ॒ 	*	[सेवने] 	*	ग्लेव्	*	 । भ्वा॰	*	०५७६ ॥	*	 आ॰ । 	*	 सेट्
ग्ले॑षृँ॑ 	*	[अन्विच्छायाम्] इत्येके 	*	ग्लेष्	*	 । भ्वा॰	*	०६९९ ॥	*	 आ॰ । 	*	 सेट्
ग्लै॒ 	*	[हर्षक्षये] (मित् अनुपसर्गाद्वा - १।९४५) 	*	ग्लै	*	 । भ्वा॰	*	१०५१ ॥	*	 प॰ । 	*	 अनिट्
घ॑ग्घँ॑ 	*	[हसने] इत्येके 	*	घग्घ्	*	 । भ्वा॰	*	०१८० ॥	*	 प॰ । 	*	 सेट्
घ॑घँ॑ 	*	हसने 	*	घघ्	*	 । भ्वा॰	*	०१७९ ॥	*	 प॰ । 	*	 सेट्
घ॑टँ॑ 	*	[भाषार्थः] 	*	घट्	*	 । चु॰	*	०२९७ ॥	*	 उ॰ । 	*	 सेट्
घ॑टँ॒ 	*	चेष्टायाम् 	*	घट्	*	 । भ्वा॰	*	०८६७ ॥	*	 आ॰ । 	*	 सेट्
घ॑टँ॑ 	*	सङ्घाते । हन्त्यर्थाश्च 	*	घट्	*	 । चु॰	*	०२४८ ॥	*	 उ॰ । 	*	 सेट्
घ॑ट्टँ॑ 	*	चलने 	*	घट्ट्	*	 । चु॰	*	०१२५ ॥	*	 उ॰ । 	*	 सेट्
घ॑ट्टँ॒ 	*	चलने 	*	घट्ट्	*	 । भ्वा॰	*	०२९२ ॥	*	 आ॰ । 	*	 सेट्
घ॑टिँ॑ 	*	[भाषार्थः] 	*	घण्ट्	*	 । चु॰	*	०२९८ ॥	*	 उ॰ । 	*	 सेट्
घ॑षँ॒ 	*	[कान्तिकरणे] इति केचित् 	*	घष्	*	 । भ्वा॰	*	०७४० ॥	*	 आ॰ । 	*	 सेट्
घ॑सॢँ॑ 	*	अदने 	*	घस्	*	 । भ्वा॰	*	०८१२ ॥	*	 प॰ । 	*	 सेट्
घि॑णिँ॒ 	*	[ग्रहणे] 	*	घिण्ण्	*	 । भ्वा॰	*	०५०२ ॥	*	 आ॰ । 	*	 सेट्
घु॒ङ् 	*	[शब्दे] 	*	घु	*	 । भ्वा॰	*	०७३९ ॥	*	 आ॰ । 	*	 अनिट्
घु॑षिँ॒ 	*	कान्तिकरणे 	*	घुंष्	*	 । भ्वा॰	*	११०६ ॥	*	 आ॰ । 	*	 सेट्
घु॑टँ॒ 	*	परिवर्तने 	*	घुट्	*	 । भ्वा॰	*	०८४८ ॥	*	 आ॰ । 	*	 सेट्
घु॑टँ॑ 	*	प्रतिघाते 	*	घुट्	*	 । तु॰	*	०११५ ॥	*	 प॰ । 	*	 सेट्
घु॑णँ॑ 	*	[भ्रमणे] 	*	घुण्	*	 । तु॰	*	००६४ ॥	*	 प॰ । 	*	 सेट्
घु॑णँ॒ 	*	[भ्रमणे] 	*	घुण्	*	 । भ्वा॰	*	०५०५ ॥	*	 आ॰ । 	*	 सेट्
घु॑णिँ॒ 	*	[ग्रहणे] 	*	घुण्ण्	*	 । भ्वा॰	*	०५०३ ॥	*	 आ॰ । 	*	 सेट्
घु॑रँ॑ 	*	भीमार्थशब्दयोः 	*	घुर्	*	 । तु॰	*	००७१ ॥	*	 प॰ । 	*	 सेट्
घु॑षिँ॑र् 	*	अविशब्दने । शब्द इत्यन्ये पेठुः 	*	घुष्	*	 । भ्वा॰	*	०७४१ ॥	*	 प॰ । 	*	 सेट्
घु॑षिँ॑र् 	*	विशब्दने 	*	घुष्	*	 । चु॰	*	०२५१ ॥	*	 उ॰ । 	*	 सेट्
घू॑री॒ 	*	[हिंसावयोहन्योः] 	*	घूर्	*	 । दि॰	*	००५० ॥	*	 आ॰ । 	*	 सेट्
घू॑र्णँ॑ 	*	भ्रमणे 	*	घूर्ण्	*	 । तु॰	*	००६५ ॥	*	 प॰ । 	*	 सेट्
घू॑र्णँ॒ 	*	भ्रमणे 	*	घूर्ण्	*	 । भ्वा॰	*	०५०६ ॥	*	 आ॰ । 	*	 सेट्
घृ॒ 	*	क्षरणदीप्त्योः 	*	घृ	*	 । जु॰	*	०१५२ ॥	*	 प॰ । 	*	 अनिट्
घृ॑ 	*	प्रस्रवणे । स्रावण इत्येके 	*	घृ	*	 । चु॰	*	००१५ ॥	*	 उ॰ । 	*	 सेट्
घृ॒ 	*	सेचने 	*	घृ	*	 । भ्वा॰	*	१०८८ ॥	*	 प॰ । 	*	 अनिट्
घृ॑णुँ॒॑ 	*	दीप्तौ 	*	घृण्	*	 । त॰	*	०००७ ॥	*	 उ॰ । 	*	 सेट्
घृ॑णिँ॒ 	*	ग्रहणे 	*	घृण्ण्	*	 । भ्वा॰	*	०५०४ ॥	*	 आ॰ । 	*	 सेट्
घृ॑षुँ॑ 	*	सङ्घर्षे 	*	घृष्	*	 । भ्वा॰	*	०८०५ ॥	*	 प॰ । 	*	 सेट्
घ्रा॒ 	*	गन्धोपादाने (घ्राणे) 	*	घ्रा	*	 । भ्वा॰	*	१०७५ ॥	*	 प॰ । 	*	 अनिट्
ध्रा॑घृँ॒ 	*	[सामर्थ्ये] इत्यपि केचित् 	*	घ्राघ्	*	 । भ्वा॰	*	०१२१ ॥	*	 आ॰ । 	*	 सेट्
ङु॑ङ् 	*	शब्दे 	*	ङु	*	 । भ्वा॰	*	११०७ ॥	*	 आ॰ । 	*	 अनिट्
च॑का॑सृँ॑ 	*	दीप्तौ 	*	चकास्	*	 । अ॰	*	००६९ ॥	*	 प॰ । 	*	 सेट्
च॑कँ॑ 	*	तृप्तौ 	*	चक्	*	 । भ्वा॰	*	००९८ ॥	*	 प॰ । 	*	 सेट्
च॑कँ॒ 	*	तृप्तौ प्रतिघाते च 	*	चक्	*	 । भ्वा॰	*	०८९२ ॥	*	 आ॰ । 	*	 सेट्
च॑क्कँ॑ 	*	[व्यथने] 	*	चक्क्	*	 । चु॰	*	००८४ ॥	*	 उ॰ । 	*	 सेट्
च॒क्षिँ॒ङ् 	*	व्यक्तायां वाचि । अयं दर्शनेऽपि 	*	चक्ष्	*	 । अ॰	*	०००७ ॥	*	 आ॰ । 	*	 अनिट्
च॑ञ्चुँ॑ 	*	[गत्यर्थः] 	*	चञ्च्	*	 । भ्वा॰	*	०२१७ ॥	*	 प॰ । 	*	 सेट्
च॑टँ॑ 	*	[भेदने] 	*	चट्	*	 । चु॰	*	०२४६ ॥	*	 उ॰ । 	*	 सेट्
च॑टेँ॑ 	*	[वर्षावरणयोः] इत्येके 	*	चट्	*	 । भ्वा॰	*	०३३१ ॥	*	 प॰ । 	*	 सेट्
च॑णँ॑ 	*	[[गतौ] दाने च] 	*	चण्	*	 । भ्वा॰	*	०९०५ ॥	*	 प॰ । 	*	 सेट्
च॑डिँ॒ 	*	कोपे 	*	चण्ड्	*	 । भ्वा॰	*	०३१२ ॥	*	 आ॰ । 	*	 सेट्
च॑डिँ॑ 	*	कोपे । चण्ड इत्यन्ये 	*	चण्ड्	*	 । चु॰	*	००७५ ॥	*	 उ॰ । 	*	 सेट्
च॑तेँ॒॑ 	*	[[परिभाषणे] याचने (च)] 	*	चत्	*	 । भ्वा॰	*	१००३ ॥	*	 उ॰ । 	*	 सेट्
च॑देँ॒॑ 	*	[परिभाषणे] याचने (च) 	*	चद्	*	 । भ्वा॰	*	१००४ ॥	*	 उ॰ । 	*	 सेट्
च॑नँ॑ 	*	च [हिंसार्थः] 	*	चन्	*	 । भ्वा॰	*	०९१४ ॥	*	 प॰ । 	*	 सेट्
च॑नँ॑ 	*	श्रद्धोपहननयोरित्येके 	*	चन्	*	 । चु॰	*	०३७८ ॥	*	 उ॰ । 	*	 सेट्
च॑दिँ॑ 	*	आह्लादे दीप्तौ च 	*	चन्द्	*	 । भ्वा॰	*	००७१ ॥	*	 प॰ । 	*	 सेट्
च॑पँ॑ 	*	[परिकल्पने] इत्येके 	*	चप्	*	 । चु॰	*	०१२१ ॥	*	 उ॰ । 	*	 सेट्
च॑पँ॑ 	*	सान्त्वने 	*	चप्	*	 । भ्वा॰	*	०४६५ ॥	*	 प॰ । 	*	 सेट्
च॑मुँ॑ 	*	[अदने] (न मित् - १।९५१) 	*	चम्	*	 । भ्वा॰	*	०५४० ॥	*	 प॰ । 	*	 सेट्
च॑मुँ॑ 	*	भक्षणे (न मित् - १।९५१) 	*	चम्	*	 । स्वा॰	*	०५४० ॥	*	 प॰ । 	*	 सेट्
च॑पिँ॑ 	*	गत्याम् 	*	चम्प्	*	 । चु॰	*	०१११ ॥	*	 उ॰ । 	*	 सेट्
च॑यँ॒ 	*	[गतौ] 	*	चय्	*	 । भ्वा॰	*	०५५० ॥	*	 आ॰ । 	*	 सेट्
च॑रँ॑ 	*	गत्यर्थाः । चरतिर्भक्षणर्थोऽपिँ (चरँ भक्षणे च) (चरतिर्भक्षणेऽपि) 	*	चर्	*	 । भ्वा॰	*	०६४० ॥	*	 प॰ । 	*	 सेट्
च॑रँ॑ 	*	संशये 	*	चर्	*	 । चु॰	*	०२७४ ॥	*	 उ॰ । 	*	 सेट्
च॑र्चँ॑ 	*	[परिभाषणभर्त्सनयोः] 	*	चर्च्	*	 । तु॰	*	०२३७ ॥	*	 प॰ । 	*	 सेट्
च॑र्चँ॑ 	*	[परिभाषणहिंसातर्जनेषु] 	*	चर्च्	*	 । भ्वा॰	*	०८१४ ॥	*	 प॰ । 	*	 सेट्
च॑र्चँ॑ 	*	अध्ययने 	*	चर्च्	*	 । चु॰	*	००१९ ॥	*	 उ॰ । 	*	 सेट्
च॑र्बँ॑ 	*	गतौ । चर्बँ अदने च 	*	चर्ब्	*	 । भ्वा॰	*	०४९१ ॥	*	 प॰ । 	*	 सेट्
च॑र्वँ॑ 	*	अदने 	*	चर्व्	*	 । भ्वा॰	*	०६६० ॥	*	 प॰ । 	*	 सेट्
च॑लँ॑ 	*	कम्पने । कम्पने चलिः (मित् - १।९२४) 	*	चल्	*	 । भ्वा॰	*	०९६६ ॥	*	 प॰ । 	*	 सेट्
च॑लँ॑ 	*	भृतौ 	*	चल्	*	 । चु॰	*	००८३ ॥	*	 उ॰ । 	*	 सेट्
च॑लँ॑ 	*	विलसने 	*	चल्	*	 । तु॰	*	००९७ ॥	*	 प॰ । 	*	 सेट्
च॑षँ॒॑ 	*	भक्षणे 	*	चष्	*	 । भ्वा॰	*	१०३४ ॥	*	 उ॰ । 	*	 सेट्
च॑हँ॑ 	*	परिकल्कने 	*	चह (चह्)	*	 । चु॰	*	०४०५ ॥	*	 उ॰ । 	*	 सेट्
च॑हँ॑ 	*	परिकल्कने 	*	चह्	*	 । भ्वा॰	*	०८३० ॥	*	 प॰ । 	*	 सेट्
च॑हँ॑ 	*	परिकल्पने 	*	चह्	*	 । चु॰	*	०१२० ॥	*	 उ॰ । 	*	 सेट्
चा॑यृँ॒॑ 	*	पूजानिशामनयोः 	*	चाय्	*	 । भ्वा॰	*	१०२३ ॥	*	 उ॰ । 	*	 सेट्
चि॑ 	*	[[भाषार्थः] च] 	*	चि	*	 । चु॰	*	०३२५ ॥	*	 उ॰ । 	*	 सेट्
चि॑ञ् 	*	चयने 	*	चि	*	 । चु॰	*	०००५ ॥	*	 उ॰ । 	*	 सेट्
चि॒ञ् 	*	चयने 	*	चि	*	 । स्वा॰	*	०१२४ ॥	*	 उ॰ । 	*	 अनिट्
चि॑टँ॑ 	*	परप्रैष्ये (परप्रेष्ये) 	*	चिट्	*	 । भ्वा॰	*	०३५३ ॥	*	 प॰ । 	*	 सेट्
चि॑तँ॒ 	*	सञ्चेतने 	*	चित्	*	 । चु॰	*	०१९२ ॥	*	 आ॰ । 	*	 सेट्
चि॑तीँ॑ 	*	सञ्ज्ञाने 	*	चित्	*	 । भ्वा॰	*	००३९ ॥	*	 प॰ । 	*	 सेट्
चि॑त्रँ॑ 	*	चित्रीकरणे । कदाचिद्दर्शने 	*	चित्र (चित्र्)	*	 । चु॰	*	०४५९ ॥	*	 उ॰ । 	*	 सेट्
चि॑तिँ॑ 	*	स्मृत्याम् 	*	चिन्त्	*	 । चु॰	*	०००२ ॥	*	 उ॰ । 	*	 सेट्
चि॑रि॑ 	*	[हिंसायाम्] 	*	चिरि	*	 । स्वा॰	*	००३४ ॥	*	 प॰ । 	*	 सेट्
चि॑लँ॑ 	*	वसने 	*	चिल्	*	 । तु॰	*	००८२ ॥	*	 प॰ । 	*	 सेट्
चि॑ल्लँ॑ 	*	शैथिल्ये भावकरणे च 	*	चिल्ल्	*	 । भ्वा॰	*	०६११ ॥	*	 प॰ । 	*	 सेट्
ची॑कँ॑ 	*	[आमर्षणे] च 	*	चीक्	*	 । चु॰	*	०३६४ ॥	*	 उ॰ । 	*	 सेट्
ची॑वँ॑ 	*	[भाषार्थः] 	*	चीब्	*	 । चु॰	*	०३०५ ॥	*	 उ॰ । 	*	 सेट्
ची॑बृँ॒॑ 	*	[आदानसंवरणयोः] इत्येके 	*	चीब्	*	 । भ्वा॰	*	१०२२ ॥	*	 उ॰ । 	*	 सेट्
ची॑भृँ॒ 	*	च [कत्थने] 	*	चीभ्	*	 । भ्वा॰	*	०४४६ ॥	*	 आ॰ । 	*	 सेट्
ची॑वँ॑ 	*	[भाषार्थः] 	*	चीव्	*	 । चु॰	*	०३०५ ॥	*	 उ॰ । 	*	 सेट्
ची॑वृँ॒॑ 	*	आदानसंवरणयोः 	*	चीव्	*	 । भ्वा॰	*	१०२१ ॥	*	 उ॰ । 	*	 सेट्
चु॑क्कँ॑ 	*	व्यथने 	*	चुक्क्	*	 । चु॰	*	००८५ ॥	*	 उ॰ । 	*	 सेट्
चु॑च्यँ॑ 	*	[अभिषवे] इत्येके 	*	चुच्य्	*	 । भ्वा॰	*	०५९१ ॥	*	 प॰ । 	*	 सेट्
चु॑टँ॑ 	*	[छेदने] 	*	चुट्	*	 । तु॰	*	०१०३ ॥	*	 प॰ । 	*	 सेट्
चु॑टँ॑ 	*	छेदने 	*	चुट्	*	 । चु॰	*	०१०४ ॥	*	 उ॰ । 	*	 सेट्
चु॑ट्टँ॑ 	*	अल्पीभावे 	*	चुट्ट्	*	 । चु॰	*	००३६ ॥	*	 उ॰ । 	*	 सेट्
चु॑डँ॑ 	*	[संवरणे] 	*	चुड्	*	 । तु॰	*	०१२६ ॥	*	 प॰ । 	*	 सेट्
चु॑ड्डँ॑ 	*	भावकरणे 	*	चुड्ड्	*	 । भ्वा॰	*	०४०२ ॥	*	 प॰ । 	*	 सेट्
चु॑टिँ॑ 	*	छेदने 	*	चुण्ट्	*	 । चु॰	*	०१६४ ॥	*	 उ॰ । 	*	 सेट्
चु॑डिँ॑ 	*	अल्पीभावे 	*	चुण्ड्	*	 । भ्वा॰	*	०३६८ ॥	*	 प॰ । 	*	 सेट्
चु॑दँ॑ 	*	सञ्चोदने 	*	चुद्	*	 । चु॰	*	००८१ ॥	*	 उ॰ । 	*	 सेट्
चु॑ड्डँ॑ 	*	भावकरणे 	*	चुद्ड्	*	 । भ्वा॰	*	०४०२ ॥	*	 प॰ । 	*	 सेट्
चु॑पँ॑ 	*	मन्दायां गतौ 	*	चुप्	*	 । भ्वा॰	*	०४६९ ॥	*	 प॰ । 	*	 सेट्
चु॑बिँ॑ 	*	वक्त्रसंयोगे 	*	चुम्ब्	*	 । भ्वा॰	*	०४९५ ॥	*	 प॰ । 	*	 सेट्
चु॑बिँ॑ 	*	हिंसायाम् 	*	चुम्ब्	*	 । चु॰	*	०१३० ॥	*	 उ॰ । 	*	 सेट्
चु॑रँ॑ 	*	स्तेये 	*	चुर्	*	 । चु॰	*	०००१ ॥	*	 उ॰ । 	*	 सेट्
चु॑लँ॑ 	*	समुच्छ्राये 	*	चुल्	*	 । चु॰	*	००९१ ॥	*	 उ॰ । 	*	 सेट्
चु॑ल्लँ॑ 	*	भावकरणे 	*	चुल्ल्	*	 । भ्वा॰	*	०६०९ ॥	*	 प॰ । 	*	 सेट्
चू॑रीँ॒ 	*	दाहे 	*	चूर्	*	 । दि॰	*	००५३ ॥	*	 आ॰ । 	*	 सेट्
चू॑र्णँ॑ 	*	प्रेरणे 	*	चूर्ण्	*	 । चु॰	*	०१४३ ॥	*	 उ॰ । 	*	 सेट्
चू॑र्णँ॑ 	*	सङ्कोचने 	*	चूर्ण्	*	 । चु॰	*	००२६ ॥	*	 उ॰ । 	*	 सेट्
चू॑षँ॑ 	*	पाने 	*	चूष्	*	 । भ्वा॰	*	०७६७ ॥	*	 प॰ । 	*	 सेट्
चृ॑तीँ॑ 	*	हिंसाग्रन्थनयोः 	*	चृत्	*	 । तु॰	*	००४९ ॥	*	 प॰ । 	*	 सेट्
चृ॑पँ॑ 	*	[सन्दीपने (इत्येके)] 	*	चृप्	*	 । चु॰	*	०३५३ ॥	*	 उ॰ । 	*	 सेट्
चे॑लृँ॑ 	*	[चलने] 	*	चेल्	*	 । भ्वा॰	*	०६१५ ॥	*	 प॰ । 	*	 सेट्
चे॑ष्टँ॒ 	*	चेष्टायाम् 	*	चेष्ट्	*	 । भ्वा॰	*	०२८९ ॥	*	 आ॰ । 	*	 सेट्
च्यु॑ 	*	हसने । सहने चेत्येके 	*	च्यु	*	 । चु॰	*	०२७५ ॥	*	 उ॰ । 	*	 सेट्
च्यु॑तिँ॑र् 	*	आसेचने 	*	च्युत्	*	 । भ्वा॰	*	००४० ॥	*	 प॰ । 	*	 सेट्
छ॑जिँ॑ 	*	[कृच्छ्रजीवने] इत्येके 	*	छञ्ज्	*	 । चु॰	*	०११४ ॥	*	 उ॰ । 	*	 सेट्
छ॑दँ॑ 	*	अपवारणे 	*	छद (छद्)	*	 । चु॰	*	०४८१ ॥	*	 उ॰ । 	*	 सेट्
छ॑दँ॑ 	*	अपवारणे । छदिर् ऊर्जने (मित् - १।९२५) 	*	छद्	*	 । चु॰	*	०३५९ ॥	*	 उ॰ । 	*	 सेट्
छ॑दँ॑ 	*	संवरणे । छदिर् ऊर्जने (मित् - १।९२५) 	*	छद्	*	 । चु॰	*	०३७० ॥	*	 उ॰ । 	*	 सेट्
छ॑दिँ॑ 	*	संवरणे 	*	छन्द्	*	 । चु॰	*	००६२ ॥	*	 उ॰ । 	*	 सेट्
छ॑मुँ॑ 	*	[अदने] 	*	छम्	*	 । भ्वा॰	*	०५४१ ॥	*	 प॰ । 	*	 सेट्
छ॑र्द॑ 	*	वमने 	*	छर्द्	*	 । चु॰	*	००७८ ॥	*	 उ॰ । 	*	 सेट्
छ॑षँ॒॑ 	*	हिंसायाम् 	*	छष्	*	 । भ्वा॰	*	१०३५ ॥	*	 उ॰ । 	*	 सेट्
छि॒दिँ॒॑र् 	*	द्वैधीकरणे 	*	छिद्	*	 । रु॰	*	०००३ ॥	*	 उ॰ । 	*	 अनिट्
छि॑द्रँ॑ 	*	कर्णभेदने । करणभेदन इत्येके 	*	छिद्र (छिद्र्)	*	 । चु॰	*	०४६९ ॥	*	 उ॰ । 	*	 सेट्
छु॑टँ॑ 	*	छेदने 	*	छुट्	*	 । तु॰	*	०१०५ ॥	*	 प॰ । 	*	 सेट्
छु॑डँ॑ 	*	[संवरणे] इत्येके 	*	छुड्	*	 । तु॰	*	०१२० ॥	*	 प॰ । 	*	 सेट्
छु॒पँ॑ 	*	स्पर्शे 	*	छुप्	*	 । तु॰	*	०१५४ ॥	*	 प॰ । 	*	 अनिट्
छु॑रँ॑ 	*	छेदने 	*	छुर्	*	 । तु॰	*	००९९ ॥	*	 प॰ । 	*	 सेट्
उँ॑छृ॑दिँ॒॑र् 	*	दीप्तिदेवनयोः 	*	छृद्	*	 । रु॰	*	०३५२ ॥	*	 उ॰ । 	*	 सेट्
छृ॑दीँ॑ 	*	सन्दीपने 	*	छृद्	*	 । चु॰	*	०००८ ॥	*	 उ॰ । 	*	 सेट्
छृ॑पँ॑ 	*	[सन्दीपने (इत्येके)] 	*	छृप्	*	 । चु॰	*	०३५४ ॥	*	 उ॰ । 	*	 सेट्
छे॑दँ॑ 	*	द्वैधीकरणे 	*	छेद (छेद्)	*	 । चु॰	*	०४८० ॥	*	 उ॰ । 	*	 सेट्
छो॒ 	*	छेदने 	*	छो	*	 । दि॰	*	००४१ ॥	*	 प॰ । 	*	 अनिट्
ज॑सिँ॑ 	*	रक्षणे । मोक्षण इत्येके 	*	जंस्	*	 । चु॰	*	०१८२ ॥	*	 उ॰ । 	*	 सेट्
ज॑क्षँ॑ 	*	भक्ष्यहसनयोः 	*	जक्ष्	*	 । अ॰	*	००६६ ॥	*	 प॰ । 	*	 सेट्
ज॑जँ॑ 	*	[युद्धे] 	*	जज्	*	 । भ्वा॰	*	०२७५ ॥	*	 प॰ । 	*	 सेट्
ज॑जिँ॑ 	*	युद्धे 	*	जञ्ज्	*	 । भ्वा॰	*	०२७६ ॥	*	 प॰ । 	*	 सेट्
ज॑टँ॑ 	*	[सङ्घाते] 	*	जट्	*	 । भ्वा॰	*	०३४२ ॥	*	 प॰ । 	*	 सेट्
ज॑नँ॑ 	*	जनने (मित् - १।९३७) 	*	जन्	*	 । जु॰	*	००२५ ॥	*	 प॰ । 	*	 सेट्
ज॑नीँ॒ 	*	प्रादुर्भावे (मित् - १।९३७) 	*	जन्	*	 । दि॰	*	००४४ ॥	*	 आ॰ । 	*	 सेट्
ज॑पँ॑ 	*	[व्यक्तायां वाचि] । जपँ मानसे च 	*	जप्	*	 । भ्वा॰	*	०४६३ ॥	*	 प॰ । 	*	 सेट्
ज॑भीँ॒ 	*	[गात्रविनामे] 	*	जभ्	*	 । भ्वा॰	*	०४५३ ॥	*	 आ॰ । 	*	 सेट्
ज॑मुँ॑ 	*	[अदने] 	*	जम्	*	 । भ्वा॰	*	०५४२ ॥	*	 प॰ । 	*	 सेट्
ज॑भिँ॑ 	*	नाशने 	*	जम्भ्	*	 । चु॰	*	०२४१ ॥	*	 उ॰ । 	*	 सेट्
ज॑र्त्सँ॑ 	*	[परिभाषणहिंसातर्जनेषु] 	*	जर्च्	*	 । भ्वा॰	*	०८१३ ॥	*	 प॰ । 	*	 सेट्
ज॑र्त्सँ॑ 	*	[परिभाषणहिंसातर्जनेषु] 	*	जर्ज्	*	 । भ्वा॰	*	०८१३ ॥	*	 प॰ । 	*	 सेट्
ज॑र्जँ॑ 	*	[परिभाषणभर्त्सनयोः] 	*	जर्ज्	*	 । तु॰	*	००१८ ॥	*	 प॰ । 	*	 सेट्
ज॑र्त्सँ॑ 	*	[परिभाषणहिंसातर्जनेषु] 	*	जर्त्स्	*	 । भ्वा॰	*	०८१३ ॥	*	 प॰ । 	*	 सेट्
ज॑लँ॑ 	*	अपवारणे 	*	जल्	*	 । चु॰	*	००१५ ॥	*	 उ॰ । 	*	 सेट्
ज॑लँ॑ 	*	घातने 	*	जल्	*	 । भ्वा॰	*	०९६७ ॥	*	 प॰ । 	*	 सेट्
ज॑ल्पँ॑ 	*	व्यक्तायां वाचि 	*	जल्प्	*	 । भ्वा॰	*	०४६४ ॥	*	 प॰ । 	*	 सेट्
ज॑षँ॑ 	*	[हिंसार्थः] 	*	जष्	*	 । भ्वा॰	*	०७८४ ॥	*	 प॰ । 	*	 सेट्
ज॑सुँ॑ 	*	ताडने 	*	जस्	*	 । चु॰	*	०२४३ ॥	*	 उ॰ । 	*	 सेट्
ज॑सुँ॑ 	*	मोक्षने 	*	जस्	*	 । दि॰	*	०१८४ ॥	*	 प॰ । 	*	 सेट्
ज॑सुँ॑ 	*	हिंसायाम् 	*	जस्	*	 । चु॰	*	०१०८ ॥	*	 उ॰ । 	*	 सेट्
जा॑गृ॑ 	*	निद्राक्षये 	*	जागृ	*	 । अ॰	*	००६७ ॥	*	 प॰ । 	*	 सेट्
जि॑ 	*	[[भाषार्थः] च] 	*	जि	*	 । चु॰	*	०३२४ ॥	*	 उ॰ । 	*	 सेट्
जि॒ 	*	[अभिभवे] 	*	जि	*	 । भ्वा॰	*	०६४२ ॥	*	 प॰ । 	*	 अनिट्
जिँ॒ 	*	जये 	*	जि	*	 । भ्वा॰	*	१०९६ ॥	*	 प॰ । 	*	 अनिट्
चि॑ 	*	[[भाषार्थः] च] 	*	जिन्व्	*	 । चु॰	*	०३२५ ॥	*	 उ॰ । 	*	 सेट्
जि॑विँ॑ 	*	प्रीणनार्थाः 	*	जिन्व्	*	 । भ्वा॰	*	०६७८ ॥	*	 प॰ । 	*	 सेट्
जि॑मुँ॑ 	*	[अदने] इति केचित् 	*	जिम्	*	 । भ्वा॰	*	०५४४ ॥	*	 प॰ । 	*	 सेट्
जि॑रि॑ 	*	[हिंसायाम्] 	*	जिरि	*	 । स्वा॰	*	००३५ ॥	*	 प॰ । 	*	 सेट्
जि॑षुँ॑ 	*	[सेचने] 	*	जिष्	*	 । भ्वा॰	*	०७९३ ॥	*	 प॰ । 	*	 सेट्
जी॑वँ॑ 	*	प्राणधारणे 	*	जीव्	*	 । भ्वा॰	*	०६४३ ॥	*	 प॰ । 	*	 सेट्
जु॒ङ् 	*	[गतौ] 	*	जु	*	 । भ्वा॰	*	१०९८ ॥	*	 आ॰ । 	*	 अनिट्
जु॒ 	*	इति सौत्रो धातुः गत्यर्थः 	*	जु	*	 । भ्वा॰	*	१११० ॥	*	 प॰ । 	*	 अनिट्
जु॑गिँ॑ 	*	[वर्जने] 	*	जुङ्ग्	*	 । भ्वा॰	*	०१७६ ॥	*	 प॰ । 	*	 सेट्
चि॑ 	*	[[भाषार्थः] च] 	*	जुञ्च्	*	 । चु॰	*	०३२५ ॥	*	 उ॰ । 	*	 सेट्
जु॑टँ॑ 	*	[बन्धने] इत्येके 	*	जुट्	*	 । तु॰	*	०१०७ ॥	*	 प॰ । 	*	 सेट्
जु॑डँ॑ 	*	गतौ 	*	जुड्	*	 । तु॰	*	०१४८ ॥	*	 प॰ । 	*	 सेट्
जु॑डँ॑ 	*	प्रेरणे 	*	जुड्	*	 । चु॰	*	००५१ ॥	*	 उ॰ । 	*	 सेट्
जु॑डँ॑ 	*	बन्धने 	*	जुड्	*	 । तु॰	*	०१०६ ॥	*	 प॰ । 	*	 सेट्
जु॑तृँ॒ 	*	भासणे 	*	जुत्	*	 । भ्वा॰	*	००३२ ॥	*	 आ॰ । 	*	 सेट्
जु॑नँ॑ 	*	[गतौ] इत्येके 	*	जुन्	*	 । तु॰	*	००५२ ॥	*	 प॰ । 	*	 सेट्
जु॑षँ॑ 	*	परितर्कने । परितर्पण इत्यन्ये 	*	जुष्	*	 । चु॰	*	०००८ ॥	*	 उ॰ । 	*	 सेट्
जु॑षीँ॒ 	*	प्रीतिसेवनयोः 	*	जुष्	*	 । तु॰	*	०३७१ ॥	*	 आ॰ । 	*	 सेट्
जू॑रीँ॒ 	*	हिंसावयोहन्योः 	*	जूर्	*	 । दि॰	*	००५१ ॥	*	 आ॰ । 	*	 सेट्
